id,home_team_win
258,True
259,True
260,False
261,True
262,True
263,True
264,True
265,True
266,True
267,False
268,True
269,True
270,True
271,True
272,True
273,False
274,True
275,False
276,False
277,True
278,False
279,True
280,True
281,True
282,True
283,False
284,True
285,False
286,True
287,True
288,False
289,False
290,True
291,True
292,True
293,False
294,False
295,True
296,False
297,False
298,True
299,True
300,False
301,True
302,True
303,False
304,True
305,False
306,True
307,False
308,False
309,False
310,False
311,False
312,False
313,True
314,False
315,False
316,True
317,True
318,True
319,True
320,True
321,True
322,True
323,True
324,True
325,True
326,True
327,False
328,True
329,True
330,True
331,True
332,False
333,True
334,False
335,False
336,True
337,True
338,False
339,True
340,True
341,True
342,True
343,True
344,False
345,True
346,False
347,True
348,True
349,True
350,True
351,True
352,True
353,True
354,True
355,True
356,False
357,True
358,False
359,True
360,True
361,True
362,False
363,False
364,True
365,False
366,False
367,False
368,False
369,True
370,True
371,False
372,True
373,False
374,True
375,True
376,True
377,False
378,True
379,False
380,False
381,False
382,False
383,True
384,False
385,False
386,True
387,True
388,False
389,True
390,True
391,False
392,True
393,True
394,True
395,True
396,True
397,True
398,True
399,True
400,True
401,True
402,False
403,False
404,True
405,False
406,False
407,True
408,True
409,False
410,False
411,True
412,False
413,True
414,False
415,False
416,True
417,True
418,True
419,False
420,True
421,True
422,False
423,True
424,True
425,True
426,True
427,False
428,False
429,True
430,False
431,False
432,True
433,False
434,False
435,False
436,False
437,True
438,False
439,True
440,False
441,True
442,False
443,False
444,False
445,False
446,False
447,False
448,True
449,True
450,True
451,True
452,True
453,True
454,True
455,True
456,True
457,True
458,True
459,True
460,True
461,True
462,True
463,True
464,True
465,True
466,False
467,True
468,True
469,True
470,False
471,True
472,False
473,False
474,False
475,False
476,False
477,False
478,True
479,True
480,True
481,False
482,True
483,False
484,False
485,True
486,True
487,True
488,True
489,False
490,True
491,False
492,True
493,False
494,False
495,False
496,False
497,True
498,True
499,False
500,False
501,False
502,True
503,False
504,False
505,False
506,True
507,True
508,True
509,False
510,True
511,False
512,False
513,True
514,True
515,True
516,True
517,False
518,True
519,False
520,True
521,False
522,False
523,True
524,False
525,True
526,True
527,False
528,True
529,True
530,True
531,True
532,False
533,True
534,False
535,True
536,True
537,False
538,True
539,True
540,True
541,True
542,True
543,False
544,True
545,False
546,False
547,True
548,True
549,False
550,False
551,True
552,False
553,True
554,False
555,False
556,False
557,False
558,False
559,True
560,False
561,False
562,False
563,True
564,True
565,True
566,True
567,False
568,True
569,False
570,False
571,False
572,False
573,True
574,True
575,False
576,True
577,True
578,False
579,True
580,False
581,True
582,False
583,False
584,True
585,True
586,False
587,False
588,False
589,False
590,True
591,True
592,True
593,False
594,False
595,True
596,True
597,False
598,False
599,False
600,False
601,True
602,False
603,True
604,True
605,False
606,False
607,False
608,True
609,True
610,False
611,False
612,True
613,True
614,True
615,True
616,False
617,False
618,True
619,False
620,False
621,False
622,True
623,True
624,True
625,True
626,True
627,True
628,True
629,True
630,False
631,True
632,True
633,True
634,False
635,True
636,True
637,True
638,False
639,True
640,False
641,False
642,False
643,False
644,False
645,True
646,True
647,False
648,False
649,True
650,True
651,False
652,True
653,False
654,True
655,True
656,False
657,True
658,True
659,True
660,False
661,False
662,False
663,False
664,True
665,True
666,False
667,True
668,True
669,True
670,True
671,True
672,False
673,True
674,True
675,False
676,True
677,False
678,False
679,True
680,True
681,False
682,True
683,True
684,True
685,True
686,True
687,True
688,True
689,False
690,False
691,True
692,True
693,False
694,False
695,True
696,False
697,True
698,True
699,True
700,False
701,False
702,True
703,True
704,False
705,True
706,False
707,True
708,True
709,True
710,True
711,True
712,False
713,True
714,True
715,True
716,False
717,True
718,True
719,False
720,True
721,False
722,True
723,False
724,True
725,True
726,False
727,True
728,False
729,True
730,False
731,True
732,True
733,False
734,True
735,True
736,False
737,False
738,False
739,False
740,False
741,True
742,True
743,True
744,True
745,True
746,True
747,False
748,True
749,False
750,True
751,False
752,True
753,True
754,False
755,False
756,False
757,True
758,True
759,True
760,True
761,True
762,False
763,False
764,True
765,False
766,True
767,True
768,True
769,False
770,True
771,False
772,True
773,False
774,True
775,True
776,True
777,False
778,True
779,True
780,True
781,True
782,False
783,True
784,True
785,True
786,False
787,True
788,False
789,True
790,True
791,True
792,False
793,False
794,False
795,True
796,True
797,False
798,False
799,False
800,True
801,False
802,False
803,False
804,True
805,True
806,True
807,True
808,False
809,True
810,True
811,True
812,True
813,False
814,False
815,False
816,False
817,True
818,False
819,True
820,False
821,False
822,False
823,True
824,True
825,True
826,True
827,False
828,True
829,True
830,True
831,True
832,True
833,True
834,True
835,True
836,False
837,True
838,True
839,True
840,False
841,False
842,True
843,True
844,True
845,True
846,True
847,True
848,True
849,True
850,True
851,False
852,False
853,True
854,True
855,True
856,True
857,True
858,False
859,True
860,True
861,True
862,True
863,True
864,True
865,True
866,True
867,False
868,False
869,False
870,False
871,True
872,False
873,False
874,True
875,True
876,True
877,False
878,False
879,True
880,True
881,True
882,False
883,False
884,True
885,False
886,False
887,False
888,True
889,False
890,True
891,False
892,True
893,True
894,True
895,False
896,False
897,False
898,True
899,True
900,False
901,False
902,True
903,False
904,False
905,False
906,False
907,True
908,False
909,True
910,True
911,True
912,True
913,True
914,False
915,True
916,True
917,True
918,False
919,False
920,True
921,True
922,True
923,True
924,True
925,True
926,True
927,True
928,True
929,False
930,False
931,False
932,False
933,False
934,True
935,True
936,True
937,False
938,True
939,True
940,True
941,True
942,False
943,True
944,False
945,True
946,False
947,True
948,True
949,False
950,True
951,False
952,False
953,False
954,False
955,False
956,True
957,True
958,True
959,True
960,False
961,False
962,True
963,False
964,True
965,True
966,True
967,False
968,False
969,True
970,True
971,True
972,False
973,True
974,False
975,True
976,False
977,False
978,True
979,False
980,True
981,False
982,True
983,False
984,True
985,True
986,True
987,False
988,False
989,True
990,True
991,True
992,True
993,False
994,True
995,False
996,True
997,False
998,False
999,True
1000,True
1001,True
1002,True
1003,False
1004,False
1005,False
1006,True
1007,True
1008,True
1009,True
1010,False
1011,False
1012,False
1013,False
1014,True
1015,False
1016,True
1017,True
1018,True
1019,True
1020,False
1021,True
1022,False
1023,True
1024,True
1025,False
1026,False
1027,False
1028,False
1029,False
1030,True
1031,True
1032,False
1033,True
1034,False
1035,False
1036,False
1037,False
1038,True
1039,False
1040,False
1041,True
1042,False
1043,True
1044,True
1045,True
1046,True
1047,True
1048,False
1049,False
1050,True
1051,False
1052,False
1053,True
1054,True
1055,True
1056,True
1057,True
1058,False
1059,True
1060,False
1061,True
1062,False
1063,True
1064,True
1065,True
1066,True
1067,True
1068,True
1069,True
1070,True
1071,True
1072,True
1073,True
1074,True
1075,True
1076,True
1077,True
1078,True
1079,False
1080,True
1081,True
1082,True
1083,False
1084,True
1085,False
1086,True
1087,True
1088,True
1089,True
1090,True
1091,False
1092,False
1093,True
1094,False
1095,False
1096,False
1097,True
1098,True
1099,True
1100,False
1101,False
1102,False
1103,True
1104,False
1105,False
1106,True
1107,False
1108,True
1109,True
1110,True
1111,False
1112,True
1113,True
1114,True
1115,False
1116,True
1117,True
1118,False
1119,True
1120,True
1121,True
1122,True
1123,True
1124,True
1125,False
1126,True
1127,False
1128,False
1129,False
1130,True
1131,True
1132,False
1133,False
1134,False
1135,True
1136,False
1137,False
1138,False
1139,True
1140,False
1141,True
1142,True
1143,False
1144,True
1145,False
1146,True
1147,False
1148,True
1149,False
1150,False
1151,False
1152,False
1153,False
1154,False
1155,True
1156,False
1157,False
1158,True
1159,False
1160,True
1161,False
1162,True
1163,True
1164,True
1165,False
1166,False
1167,True
1168,True
1169,False
1170,True
1171,False
1172,True
1173,False
1174,True
1175,True
1176,True
1177,False
1178,True
1179,True
1180,False
1181,False
1182,False
1183,False
1184,True
1185,False
1186,True
1187,True
1188,True
1189,False
1190,False
1191,True
1192,False
1193,False
1194,False
1195,False
1196,False
1197,True
1198,True
1199,True
1200,True
1201,False
1202,True
1203,True
1204,False
1205,True
1206,True
1207,False
1208,True
1209,True
1210,True
1211,False
1212,True
1213,True
1214,True
1215,False
1216,False
1217,False
1218,False
1219,True
1220,True
1221,False
1222,False
1223,False
1224,False
1225,False
1226,False
1227,False
1228,True
1229,False
1230,False
1231,False
1232,True
1233,True
1234,False
1235,False
1236,True
1237,False
1238,False
1239,False
1240,False
1241,True
1242,False
1243,True
1244,False
1245,True
1246,True
1247,False
1248,True
1249,False
1250,False
1251,False
1252,True
1253,False
1254,True
1255,True
1256,False
1257,True
1258,True
1259,False
1260,False
1261,True
1262,True
1263,False
1264,False
1265,False
1266,True
1267,False
1268,False
1269,True
1270,False
1271,False
1272,True
1273,True
1274,True
1275,False
1276,False
1277,True
1278,True
1279,True
1280,False
1281,True
1282,True
1283,False
1284,False
1285,True
1286,True
1287,False
1288,False
1289,False
1290,False
1291,True
1292,False
1293,False
1294,False
1295,False
1296,False
1297,True
1298,True
1299,False
1300,True
1301,True
1302,False
1303,True
1304,True
1305,False
1306,False
1307,False
1308,True
1309,False
1310,False
1311,True
1312,True
1313,True
1314,True
1315,False
1316,True
1317,True
1318,True
1319,False
1320,False
1321,False
1322,True
1323,True
1324,True
1325,False
1326,True
1327,False
1328,False
1329,True
1330,True
1331,False
1332,False
1333,False
1334,True
1335,True
1336,True
1337,False
1338,False
1339,True
1340,False
1341,False
1342,True
1343,True
1344,False
1345,True
1346,False
1347,False
1348,True
1349,True
1350,False
1351,False
1352,False
1353,True
1354,True
1355,False
1356,False
1357,True
1358,True
1359,False
1360,False
1361,False
1362,False
1363,True
1364,True
1365,False
1366,True
1367,False
1368,True
1369,False
1370,False
1371,False
1372,False
1373,True
1374,False
1375,False
1376,False
1377,False
1378,True
1379,True
1380,False
1381,False
1382,True
1383,False
1384,True
1385,False
1386,True
1387,True
1388,True
1389,False
1390,True
1391,True
1392,True
1393,True
1394,True
1395,True
1396,False
1397,True
1398,False
1399,True
1400,False
1401,False
1402,True
1403,True
1404,False
1405,False
1406,True
1407,True
1408,False
1409,True
1410,True
1411,False
1412,False
1413,False
1414,False
1415,True
1416,True
1417,False
1418,False
1419,True
1420,False
1421,True
1422,True
1423,True
1424,True
1425,True
1426,True
1427,False
1428,False
1429,False
1430,True
1431,False
1432,False
1433,False
1434,True
1435,False
1436,True
1437,True
1438,False
1439,True
1440,True
1441,False
1442,False
1443,True
1444,True
1445,False
1446,False
1447,True
1448,True
1449,True
1450,True
1451,False
1452,False
1453,False
1454,False
1455,True
1456,True
1457,True
1458,False
1459,True
1460,True
1461,True
1462,False
1463,True
1464,True
1465,False
1466,True
1467,True
1468,True
1469,True
1470,True
1471,True
1472,False
1473,True
1474,True
1475,True
1476,True
1477,False
1478,True
1479,False
1480,False
1481,True
1482,False
1483,False
1484,False
1485,False
1486,False
1487,True
1488,False
1489,True
1490,False
1491,True
1492,False
1493,True
1494,False
1495,True
1496,False
1497,True
1498,False
1499,True
1500,False
1501,True
1502,False
1503,False
1504,False
1505,True
1506,True
1507,False
1508,False
1509,False
1510,False
1511,True
1512,True
1513,False
1514,False
1515,True
1516,False
1517,True
1518,True
1519,False
1520,True
1521,False
1522,True
1523,False
1524,False
1525,True
1526,False
1527,False
1528,True
1529,True
1530,True
1531,True
1532,True
1533,False
1534,False
1535,True
1536,False
1537,False
1538,True
1539,False
1540,False
1541,True
1542,False
1543,True
1544,True
1545,False
1546,True
1547,True
1548,False
1549,True
1550,False
1551,False
1552,True
1553,True
1554,False
1555,False
1556,True
1557,True
1558,True
1559,True
1560,True
1561,True
1562,True
1563,False
1564,True
1565,False
1566,False
1567,False
1568,True
1569,True
1570,False
1571,False
1572,True
1573,True
1574,True
1575,False
1576,False
1577,True
1578,False
1579,False
1580,True
1581,True
1582,True
1583,False
1584,True
1585,False
1586,True
1587,True
1588,False
1589,True
1590,False
1591,True
1592,True
1593,False
1594,False
1595,False
1596,True
1597,False
1598,False
1599,False
1600,False
1601,False
1602,True
1603,True
1604,True
1605,True
1606,True
1607,True
1608,True
1609,True
1610,False
1611,True
1612,True
1613,False
1614,True
1615,True
1616,True
1617,False
1618,False
1619,True
1620,False
1621,False
1622,False
1623,False
1624,False
1625,False
1626,True
1627,True
1628,False
1629,False
1630,False
1631,True
1632,True
1633,False
1634,True
1635,True
1636,True
1637,True
1638,False
1639,True
1640,True
1641,False
1642,True
1643,False
1644,True
1645,True
1646,False
1647,True
1648,False
1649,False
1650,True
1651,False
1652,True
1653,False
1654,True
1655,True
1656,True
1657,False
1658,False
1659,True
1660,True
1661,False
1662,True
1663,False
1664,False
1665,True
1666,True
1667,True
1668,True
1669,False
1670,False
1671,True
1672,True
1673,True
1674,False
1675,True
1676,True
1677,False
1678,True
1679,True
1680,True
1681,True
1682,True
1683,True
1684,True
1685,True
1686,False
1687,True
1688,True
1689,False
1690,True
1691,False
1692,False
1693,False
1694,True
1695,True
1696,True
1697,True
1698,False
1699,True
1700,True
1701,False
1702,True
1703,True
1704,True
1705,False
1706,False
1707,True
1708,True
1709,False
1710,False
1711,False
1712,False
1713,False
1714,False
1715,True
1716,False
1717,False
1718,False
1719,True
1720,True
1721,False
1722,False
1723,True
1724,False
1725,True
1726,True
1727,True
1728,False
1729,False
1730,True
1731,True
1732,True
1733,True
1734,False
1735,True
1736,False
1737,False
1738,False
1739,True
1740,False
1741,True
1742,True
1743,False
1744,False
1745,False
1746,False
1747,False
1748,False
1749,True
1750,False
1751,True
1752,True
1753,False
1754,True
1755,False
1756,False
1757,True
1758,True
1759,False
1760,True
1761,True
1762,False
1763,False
1764,True
1765,True
1766,True
1767,True
1768,False
1769,False
1770,False
1771,True
1772,False
1773,False
1774,False
1775,False
1776,True
1777,False
1778,False
1779,False
1780,True
1781,True
1782,False
1783,True
1784,False
1785,False
1786,False
1787,False
1788,True
1789,False
1790,False
1791,True
1792,True
1793,True
1794,False
1795,True
1796,True
1797,False
1798,True
1799,True
1800,True
1801,False
1802,True
1803,True
1804,True
1805,True
1806,True
1807,True
1808,True
1809,True
1810,True
1811,False
1812,False
1813,True
1814,True
1815,False
1816,True
1817,True
1818,True
1819,False
1820,True
1821,True
1822,False
1823,False
1824,False
1825,True
1826,True
1827,True
1828,True
1829,False
1830,True
1831,True
1832,True
1833,True
1834,False
1835,True
1836,False
1837,False
1838,True
1839,True
1840,True
1841,False
1842,True
1843,False
1844,False
1845,False
1846,False
1847,False
1848,False
1849,True
1850,True
1851,False
1852,False
1853,True
1854,False
1855,True
1856,True
1857,False
1858,True
1859,True
1860,False
1861,True
1862,True
1863,False
1864,False
1865,True
1866,True
1867,True
1868,False
1869,True
1870,True
1871,False
1872,True
1873,False
1874,False
1875,True
1876,True
1877,False
1878,True
1879,False
1880,False
1881,False
1882,False
1883,True
1884,False
1885,True
1886,True
1887,True
1888,True
1889,False
1890,False
1891,True
1892,False
1893,True
1894,True
1895,False
1896,True
1897,True
1898,False
1899,True
1900,False
1901,False
1902,False
1903,True
1904,False
1905,False
1906,False
1907,True
1908,False
1909,False
1910,True
1911,True
1912,False
1913,False
1914,True
1915,False
1916,False
1917,True
1918,True
1919,False
1920,True
1921,True
1922,True
1923,False
1924,False
1925,True
1926,False
1927,True
1928,True
1929,False
1930,True
1931,False
1932,False
1933,False
1934,False
1935,True
1936,True
1937,True
1938,True
1939,True
1940,False
1941,False
1942,True
1943,True
1944,False
1945,True
1946,True
1947,True
1948,True
1949,False
1950,True
1951,True
1952,False
1953,False
1954,False
1955,False
1956,True
1957,True
1958,False
1959,True
1960,False
1961,True
1962,True
1963,True
1964,False
1965,False
1966,False
1967,True
1968,False
1969,True
1970,False
1971,True
1972,True
1973,True
1974,True
1975,True
1976,True
1977,False
1978,False
1979,True
1980,False
1981,True
1982,False
1983,False
1984,False
1985,False
1986,False
1987,False
1988,True
1989,True
1990,False
1991,True
1992,True
1993,True
1994,True
1995,True
1996,True
1997,True
1998,False
1999,False
2000,True
2001,True
2002,True
2003,True
2004,True
2005,False
2006,True
2007,True
2008,True
2009,True
2010,True
2011,True
2012,True
2013,True
2014,True
2015,True
2016,True
2017,True
2018,False
2019,False
2020,False
2021,True
2022,True
2023,True
2024,True
2025,True
2026,True
2027,True
2028,True
2029,True
2030,True
2031,False
2032,True
2033,True
2034,True
2035,False
2036,True
2037,True
2038,True
2039,True
2040,True
2041,True
2042,True
2043,True
2044,True
2045,False
2046,False
2047,True
2048,True
2049,False
2050,True
2051,False
2052,False
2053,True
2054,True
2055,True
2056,False
2057,True
2058,False
2059,True
2060,False
2061,True
2062,False
2063,True
2064,True
2065,True
2066,True
2067,False
2068,False
2069,False
2070,True
2071,True
2072,True
2073,True
2074,False
2075,True
2076,False
2077,False
2078,True
2079,True
2080,False
2081,True
2082,False
2083,False
2084,True
2085,True
2086,False
2087,True
2088,False
2089,True
2090,True
2091,False
2092,True
2093,False
2094,True
2095,True
2096,True
2097,False
2098,True
2099,True
2100,False
2101,True
2102,True
2103,True
2104,False
2105,False
2106,False
2107,True
2108,False
2109,False
2110,False
2111,False
2112,False
2113,False
2114,True
2115,True
2116,False
2117,False
2118,True
2119,False
2120,True
2121,True
2122,True
2123,True
2124,False
2125,False
2126,True
2127,False
2128,False
2129,True
2130,False
2131,False
2132,True
2133,False
2134,False
2135,False
2136,False
2137,False
2138,True
2139,True
2140,False
2141,True
2142,True
2143,True
2144,True
2145,False
2146,True
2147,True
2148,True
2149,False
2150,False
2151,True
2152,False
2153,True
2154,True
2155,True
2156,False
2157,False
2158,False
2159,True
2160,False
2161,True
2162,True
2163,True
2164,False
2165,True
2166,True
2167,True
2168,False
2169,True
2170,True
2171,True
2172,False
2173,True
2174,False
2175,False
2176,True
2177,True
2178,True
2179,False
2180,False
2181,True
2182,False
2183,False
2184,False
2185,False
2186,True
2187,False
2188,False
2189,False
2190,True
2191,False
2192,False
2193,True
2194,True
2195,True
2196,True
2197,False
2198,False
2199,True
2200,True
2201,False
2202,True
2203,True
2204,True
2205,False
2206,False
2207,True
2208,True
2209,True
2210,True
2211,False
2212,False
2213,True
2214,True
2215,True
2216,False
2217,True
2218,False
2219,False
2220,False
2221,False
2222,True
2223,False
2224,True
2225,False
2226,False
2227,False
2228,False
2229,False
2230,True
2231,False
2232,False
2233,False
2234,True
2235,False
2236,True
2237,True
2238,True
2239,True
2240,False
2241,True
2242,True
2243,True
2244,False
2245,False
2246,True
2247,False
2248,True
2249,False
2250,True
2251,True
2252,False
2253,False
2254,True
2255,False
2256,False
2257,True
2258,False
2259,False
2260,True
2261,True
2262,False
2263,True
2264,True
2265,False
2266,False
2267,False
2268,True
2269,True
2270,True
2271,False
2272,True
2273,False
2274,False
2275,False
2276,True
2277,True
2278,True
2279,True
2280,False
2281,True
2282,False
2283,False
2284,False
2285,True
2286,True
2287,False
2288,True
2289,False
2290,False
2291,False
2292,True
2293,False
2294,True
2295,False
2296,True
2297,True
2298,False
2299,False
2300,True
2301,True
2302,False
2303,True
2304,False
2305,True
2306,False
2307,True
2308,False
2309,False
2310,True
2311,False
2312,True
2313,True
2314,False
2315,True
2316,True
2317,True
2318,True
2319,False
2320,True
2321,True
2322,False
2323,True
2324,True
2325,False
2326,False
2327,True
2328,False
2329,False
2330,True
2331,True
2332,True
2333,True
2334,True
2335,False
2336,False
2337,False
2338,False
2339,True
2340,True
2341,True
2342,True
2343,True
2344,False
2345,False
2346,True
2347,False
2348,False
2349,True
2350,False
2351,False
2352,False
2353,True
2354,True
2355,False
2356,False
2357,True
2358,False
2359,True
2360,False
2361,True
2362,True
2363,True
2364,False
2365,True
2366,True
2367,True
2368,True
2369,False
2370,True
2371,True
2372,False
2373,True
2374,True
2375,True
2376,False
2377,True
2378,True
2379,True
2380,True
2381,False
2382,True
2383,False
2384,True
2385,True
2386,False
2387,True
2388,False
2389,False
2390,True
2391,True
2392,False
2393,True
2394,False
2395,True
2396,True
2397,False
2398,True
2399,True
2400,True
2401,True
2402,True
2403,False
2404,False
2405,False
2406,False
2407,False
2408,False
2409,False
2410,False
2411,False
2412,False
2413,True
2414,True
2415,True
2416,True
2417,True
2418,False
2419,False
2420,False
2421,False
2422,True
2423,True
2424,True
2425,True
2426,True
2427,True
2428,False
2429,False
2430,True
2431,True
2432,False
2433,True
2434,False
2435,True
2436,False
2437,True
2438,False
2439,True
2440,True
2441,True
2442,False
2443,True
2444,True
2445,False
2446,True
2447,True
2448,True
2449,True
2450,True
2451,True
2452,True
2453,False
2454,True
2455,True
2456,True
2457,True
2458,True
2459,True
2460,False
2461,True
2462,False
2463,False
2464,False
2465,True
2466,False
2467,False
2468,True
2469,False
2470,True
2471,False
2472,True
2473,False
2474,True
2475,True
2476,False
2477,True
2478,False
2479,False
2480,False
2481,True
2482,False
2483,False
2484,False
2485,False
2486,False
2487,True
2488,True
2489,True
2490,True
2491,True
2492,False
2493,True
2494,True
2495,False
2496,False
2497,False
2498,True
2499,True
2500,False
2501,True
2502,False
2503,False
2504,True
2505,False
2506,True
2507,True
2508,True
2509,False
2510,False
2511,False
2512,False
2513,False
2514,True
2515,False
2516,False
2517,False
2518,True
2519,False
2520,False
2521,False
2522,False
2523,True
2524,True
2525,True
2526,True
2527,False
2528,True
2529,True
2530,True
2531,True
2532,False
2533,False
2534,True
2535,True
2536,False
2537,True
2538,True
2539,True
2540,False
2541,False
2542,True
2543,False
2544,True
2545,False
2546,True
2547,False
2548,True
2549,True
2550,True
2551,False
2552,False
2553,True
2554,True
2555,True
2556,True
2557,True
2558,True
2559,True
2560,True
2561,True
2562,True
2563,True
2564,False
2565,True
2566,False
2567,False
2568,True
2569,True
2570,True
2571,True
2572,False
2573,True
2574,False
2575,False
2576,True
2577,False
2578,False
2579,True
2580,False
2581,True
2582,False
2583,False
2584,True
2585,False
2586,False
2587,True
2588,True
2589,True
2590,False
2591,True
2592,False
2593,True
2594,True
2595,True
2596,True
2597,True
2598,True
2599,False
2600,False
2601,False
2602,True
2603,True
2604,True
2605,False
2606,True
2607,False
2608,True
2609,False
2610,True
2611,False
2612,True
2613,True
2614,True
2615,False
2616,False
2617,True
2618,False
2619,False
2620,True
2621,False
2622,True
2623,False
2624,True
2625,True
2626,False
2627,True
2628,True
2629,False
2630,True
2631,False
2632,True
2633,True
2634,True
2635,True
2636,False
2637,False
2638,True
2639,True
2640,True
2641,True
2642,False
2643,True
2644,True
2645,False
2646,True
2647,False
2648,False
2649,True
2650,False
2651,False
2652,True
2653,False
2654,True
2655,True
2656,True
2657,True
2658,False
2659,True
2660,True
2661,True
2662,True
2663,False
2664,True
2665,False
2666,True
2667,False
2668,True
2669,False
2670,True
2671,True
2672,True
2673,False
2674,True
2675,True
2676,False
2677,False
2678,True
2679,False
2680,True
2681,False
2682,True
2683,True
2684,False
2685,False
2686,True
2687,False
2688,True
2689,True
2690,True
2691,True
2692,False
2693,True
2694,True
2695,False
2696,True
2697,False
2698,False
2699,True
2700,False
2701,False
2702,True
2703,True
2704,True
2705,False
2706,True
2707,True
2708,True
2709,True
2710,False
2711,True
2712,False
2713,True
2714,False
2715,True
2716,False
2717,True
2718,True
2719,False
2720,True
2721,True
2722,False
2723,True
2724,False
2725,True
2726,False
2727,False
2728,True
2729,True
2730,True
2731,True
2732,True
2733,True
2734,True
2735,True
2736,False
2737,False
2738,True
2739,True
2740,False
2741,True
2742,True
2743,True
2744,False
2745,True
2746,True
2747,False
2748,True
2749,False
2750,True
2751,True
2752,True
2753,True
2754,False
2755,False
2756,True
2757,True
2758,False
2759,False
2760,True
2761,False
2762,False
2763,True
2764,True
2765,False
2766,True
2767,True
2768,False
2769,True
2770,True
2771,False
2772,False
2773,False
2774,True
2775,True
2776,False
2777,True
2778,False
2779,True
2780,True
2781,True
2782,True
2783,False
2784,False
2785,True
2786,True
2787,True
2788,False
2789,True
2790,True
2791,True
2792,True
2793,False
2794,True
2795,False
2796,False
2797,True
2798,True
2799,True
2800,True
2801,True
2802,True
2803,False
2804,True
2805,False
2806,True
2807,True
2808,False
2809,True
2810,True
2811,True
2812,True
2813,False
2814,False
2815,True
2816,False
2817,False
2818,True
2819,True
2820,True
2821,True
2822,True
2823,False
2824,False
2825,True
2826,True
2827,True
2828,True
2829,True
2830,False
2831,True
2832,True
2833,False
2834,True
2835,False
2836,False
2837,False
2838,False
2839,False
2840,True
2841,True
2842,False
2843,True
2844,True
2845,False
2846,False
2847,True
2848,True
2849,False
2850,True
2851,False
2852,True
2853,True
2854,False
2855,True
2856,False
2857,True
2858,True
2859,True
2860,False
2861,True
2862,False
2863,True
2864,True
2865,False
2866,True
2867,True
2868,True
2869,False
2870,False
2871,False
2872,True
2873,True
2874,True
2875,True
2876,True
2877,False
2878,False
2879,True
2880,True
2881,False
2882,False
2883,True
2884,True
2885,True
2886,True
2887,False
2888,True
2889,False
2890,True
2891,True
2892,True
2893,True
2894,False
2895,True
2896,True
2897,True
2898,False
2899,True
2900,True
2901,True
2902,False
2903,True
2904,True
2905,False
2906,False
2907,True
2908,True
2909,False
2910,True
2911,False
2912,True
2913,True
2914,True
2915,False
2916,False
2917,False
2918,False
2919,False
2920,False
2921,False
2922,False
2923,True
2924,True
2925,True
2926,True
2927,False
2928,True
2929,True
2930,True
2931,False
2932,False
2933,False
2934,True
2935,True
2936,True
2937,False
2938,False
2939,True
2940,False
2941,False
2942,True
2943,True
2944,False
2945,True
2946,False
2947,True
2948,True
2949,True
2950,False
2951,True
2952,False
2953,False
2954,True
2955,False
2956,True
2957,True
2958,False
2959,True
2960,False
2961,False
2962,False
2963,True
2964,True
2965,True
2966,True
2967,True
2968,False
2969,True
2970,True
2971,False
2972,True
2973,True
2974,False
2975,False
2976,False
2977,False
2978,False
2979,True
2980,True
2981,True
2982,False
2983,True
2984,True
2985,False
2986,False
2987,True
2988,False
2989,False
2990,False
2991,True
2992,True
2993,True
2994,True
2995,False
